#EPSG;Name;IsGeographic
53015;"Sphere_Eckert_I";False
53016;"Sphere_Gall_Stereographic";False
53017;"Sphere_Behrmann";False
53018;"Sphere_Winkel_I";False
53019;"Sphere_Winkel_II";False
53021;"Sphere_Polyconic";False
53022;"Sphere_Quartic_Authalic";False
53023;"Sphere_Loximuthal";False
53024;"Sphere_Bonne";False
53025;"Sphere_Hotine";False
53026;"Sphere_Stereographic";False
53027;"Sphere_Equidistant_Conic";False
53028;"Sphere_Cassini";False
53029;"Sphere_Van_der_Grinten_I";False
53030;"Sphere_Robinson";False
53031;"Sphere_Two_Point_Equidistant";False
53032;"Sphere_Azimuthal_Equidistant";False
54001;"World_Plate_Carree";False
54002;"World_Equidistant_Cylindrical";False
54003;"World_Miller_Cylindrical";False
54004;"World_Mercator";False
54008;"World_Sinusoidal";False
54009;"World_Mollweide";False
54010;"World_Eckert_VI";False
54011;"World_Eckert_V";False
54012;"World_Eckert_IV";False
54013;"World_Eckert_III";False
54014;"World_Eckert_II";False
54015;"World_Eckert_I";False
54016;"World_Gall_Stereographic";False
54017;"World_Behrmann";False
54018;"World_Winkel_I";False
54019;"World_Winkel_II";False
54021;"World_Polyconic";False
54022;"World_Quartic_Authalic";False
54023;"World_Loximuthal";False
54024;"World_Bonne";False
54025;"World_Hotine";False
54026;"World_Stereographic";False
54027;"World_Equidistant_Conic";False
54028;"World_Cassini";False
54029;"World_Van_der_Grinten_I";False
54030;"World_Robinson";False
54031;"World_Two_Point_Equidistant";False
54032;"World_Azimuthal_Equidistant";False
65061;"NAD_1927_StatePlane_Guam_FIPS_5400";False
65161;"NAD_1983_StatePlane_Guam_FIPS_5400";False
102001;"Canada_Albers_Equal_Area_Conic";False
102002;"Canada_Lambert_Conformal_Conic";False
102003;"USA_Contiguous_Albers_Equal_Area_Conic";False
102004;"USA_Contiguous_Lambert_Conformal_Conic";False
102005;"USA_Contiguous_Equidistant_Conic";False
102006;"Alaska_Albers_Equal_Area_Conic";False
102007;"Hawaii_Albers_Equal_Area_Conic";False
102008;"North_America_Albers_Equal_Area_Conic";False
102009;"North_America_Lambert_Conformal_Conic";False
102010;"North_America_Equidistant_Conic";False
102011;"Africa_Sinusoidal";False
102012;"Asia_Lambert_Conformal_Conic";False
102013;"Europe_Albers_Equal_Area_Conic";False
102014;"Europe_Lambert_Conformal_Conic";False
102015;"South_America_Lambert_Conformal_Conic";False
102016;"North_Pole_Azimuthal_Equidistant";False
102017;"North_Pole_Lambert_Azimuthal_Equal_Area";False
102018;"North_Pole_Stereographic";False
102019;"South_Pole_Azimuthal_Equidistant";False
102020;"South_Pole_Lambert_Azimuthal_Equal_Area";False
102021;"South_Pole_Stereographic";False
102022;"Africa_Albers_Equal_Area_Conic";False
102023;"Africa_Equidistant_Conic";False
102024;"Africa_Lambert_Conformal_Conic";False
102025;"Asia_North_Albers_Equal_Area_Conic";False
102026;"Asia_North_Equidistant_Conic";False
102027;"Asia_North_Lambert_Conformal_Conic";False
102028;"Asia_South_Albers_Equal_Area_Conic";False
102029;"Asia_South_Equidistant_Conic";False
102030;"Asia_South_Lambert_Conformal_Conic";False
102031;"Europe_Equidistant_Conic";False
102032;"South_America_Equidistant_Conic";False
102033;"South_America_Albers_Equal_Area_Conic";False
102065;"S-JTSK_Krovak";False
102066;"S-JTSK_Ferro_Krovak_East_North";False
102067;"S-JTSK_Krovak_East_North";False
102091;"Monte_Mario_Italy_1";False
102092;"Monte_Mario_Italy_2";False
102101;"NGO_1948_Norway_Zone_1";False
102102;"NGO_1948_Norway_Zone_2";False
102103;"NGO_1948_Norway_Zone_3";False
102104;"NGO_1948_Norway_Zone_4";False
102105;"NGO_1948_Norway_Zone_5";False
102106;"NGO_1948_Norway_Zone_6";False
102107;"NGO_1948_Norway_Zone_7";False
102108;"NGO_1948_Norway_Zone_8";False
102110;"RGF_1993_Lambert_93";False
102114;"Old_Hawaiian_UTM_Zone_4N";False
102115;"Old_Hawaiian_UTM_Zone_5N";False
102120;"NAD_1927_Michigan_GeoRef_Feet_US";False
102121;"NAD_1983_Michigan_GeoRef_Feet_US";False
102122;"NAD_1927_Michigan_GeoRef_Meters";False
102123;"NAD_1983_Michigan_GeoRef_Meters";False
102132;"NGO_1948_UTM_Zone_32N";False
102133;"NGO_1948_UTM_Zone_33N";False
102134;"NGO_1948_UTM_Zone_34N";False
102135;"NGO_1948_UTM_Zone_35N";False
102140;"Hong_Kong_1980_Grid";False
102141;"Hong_Kong_1980_UTM_Zone_49N";False
102142;"Hong_Kong_1980_UTM_Zone_50N";False
102151;"Tokyo_UTM_Zone_51N";False
102152;"Tokyo_UTM_Zone_52N";False
102153;"Tokyo_UTM_Zone_53N";False
102154;"Tokyo_UTM_Zone_54N";False
102155;"Tokyo_UTM_Zone_55N";False
102156;"Tokyo_UTM_Zone_56N";False
102160;"Datum_73_Hayford_Gauss_IGeoE";False
102161;"Datum_73_Hayford_Gauss_IPCC";False
102162;"Graciosa_Base_SW_1948_UTM_Zone_26N";False
102163;"Lisboa_Bessel_Bonne";False
102164;"Lisboa_Hayford_Gauss_IGeoE";False
102165;"Lisboa_Hayford_Gauss_IPCC";False
102166;"Observ_Meteorologico_1939_UTM_Zone_25N";False
102167;"Porto_Santo_1936_UTM_Zone_28N";False
102168;"Sao_Braz_UTM_Zone_26N";False
102169;"Selvagem_Grande_1938_UTM_Zone_28N";False
102191;"Nord_Maroc_Degree";False
102192;"Sud_Maroc_Degree";False
102193;"Sahara_Degree";False
102229;"NAD_1983_HARN_StatePlane_Alabama_East_FIPS_0101";False
102230;"NAD_1983_HARN_StatePlane_Alabama_West_FIPS_0102";False
102241;"NAD_1983_HARN_StatePlane_California_I_FIPS_0401";False
102242;"NAD_1983_HARN_StatePlane_California_II_FIPS_0402";False
102243;"NAD_1983_HARN_StatePlane_California_III_FIPS_0403";False
102244;"NAD_1983_HARN_StatePlane_California_IV_FIPS_0404";False
102245;"NAD_1983_HARN_StatePlane_California_V_FIPS_0405";False
102246;"NAD_1983_HARN_StatePlane_California_VI_FIPS_0406";False
102248;"NAD_1983_HARN_StatePlane_Arizona_East_FIPS_0201";False
102249;"NAD_1983_HARN_StatePlane_Arizona_Central_FIPS_0202";False
102250;"NAD_1983_HARN_StatePlane_Arizona_West_FIPS_0203";False
102251;"NAD_1983_HARN_StatePlane_Arkansas_North_FIPS_0301";False
102252;"NAD_1983_HARN_StatePlane_Arkansas_South_FIPS_0302";False
102253;"NAD_1983_HARN_StatePlane_Colorado_North_FIPS_0501";False
102254;"NAD_1983_HARN_StatePlane_Colorado_Central_FIPS_0502";False
102255;"NAD_1983_HARN_StatePlane_Colorado_South_FIPS_0503";False
102256;"NAD_1983_HARN_StatePlane_Connecticut_FIPS_0600";False
102257;"NAD_1983_HARN_StatePlane_Delaware_FIPS_0700";False
102258;"NAD_1983_HARN_StatePlane_Florida_East_FIPS_0901";False
102259;"NAD_1983_HARN_StatePlane_Florida_West_FIPS_0902";False
102260;"NAD_1983_HARN_StatePlane_Florida_North_FIPS_0903";False
102261;"NAD_1983_HARN_StatePlane_Hawaii_1_FIPS_5101";False
102262;"NAD_1983_HARN_StatePlane_Hawaii_2_FIPS_5102";False
102263;"NAD_1983_HARN_StatePlane_Hawaii_3_FIPS_5103";False
102264;"NAD_1983_HARN_StatePlane_Hawaii_4_FIPS_5104";False
102265;"NAD_1983_HARN_StatePlane_Hawaii_5_FIPS_5105";False
102266;"NAD_1983_HARN_StatePlane_Georgia_East_FIPS_1001";False
102267;"NAD_1983_HARN_StatePlane_Georgia_West_FIPS_1002";False
102268;"NAD_1983_HARN_StatePlane_Idaho_East_FIPS_1101";False
102269;"NAD_1983_HARN_StatePlane_Idaho_Central_FIPS_1102";False
102270;"NAD_1983_HARN_StatePlane_Idaho_West_FIPS_1103";False
102271;"NAD_1983_HARN_StatePlane_Illinois_East_FIPS_1201";False
102272;"NAD_1983_HARN_StatePlane_Illinois_West_FIPS_1202";False
102273;"NAD_1983_HARN_StatePlane_Indiana_East_FIPS_1301";False
102274;"NAD_1983_HARN_StatePlane_Indiana_West_FIPS_1302";False
102277;"NAD_1983_HARN_StatePlane_Kansas_North_FIPS_1501";False
102278;"NAD_1983_HARN_StatePlane_Kansas_South_FIPS_1502";False
102279;"NAD_1983_HARN_StatePlane_Kentucky_North_FIPS_1601";False
102280;"NAD_1983_HARN_StatePlane_Kentucky_South_FIPS_1602";False
102281;"NAD_1983_HARN_StatePlane_Louisiana_North_FIPS_1701";False
102282;"NAD_1983_HARN_StatePlane_Louisiana_South_FIPS_1702";False
102283;"NAD_1983_HARN_StatePlane_Maine_East_FIPS_1801";False
102284;"NAD_1983_HARN_StatePlane_Maine_West_FIPS_1802";False
102285;"NAD_1983_HARN_StatePlane_Maryland_FIPS_1900";False
102286;"NAD_1983_HARN_StatePlane_Massachusetts_Mainland_FIPS_2001";False
102287;"NAD_1983_HARN_StatePlane_Massachusetts_Island_FIPS_2002";False
102288;"NAD_1983_HARN_StatePlane_Michigan_North_FIPS_2111";False
102289;"NAD_1983_HARN_StatePlane_Michigan_Central_FIPS_2112";False
102290;"NAD_1983_HARN_StatePlane_Michigan_South_FIPS_2113";False
102291;"NAD_1983_HARN_StatePlane_Minnesota_North_FIPS_2201";False
102292;"NAD_1983_HARN_StatePlane_Minnesota_Central_FIPS_2202";False
102293;"NAD_1983_HARN_StatePlane_Minnesota_South_FIPS_2203";False
102294;"NAD_1983_HARN_StatePlane_Mississippi_East_FIPS_2301";False
102295;"NAD_1983_HARN_StatePlane_Mississippi_West_FIPS_2302";False
102296;"NAD_1983_HARN_StatePlane_Missouri_East_FIPS_2401";False
102297;"NAD_1983_HARN_StatePlane_Missouri_Central_FIPS_2402";False
102298;"NAD_1983_HARN_StatePlane_Missouri_West_FIPS_2403";False
102300;"NAD_1983_HARN_StatePlane_Montana_FIPS_2500";False
102304;"NAD_1983_HARN_StatePlane_Nebraska_FIPS_2600";False
102307;"NAD_1983_HARN_StatePlane_Nevada_East_FIPS_2701";False
102308;"NAD_1983_HARN_StatePlane_Nevada_Central_FIPS_2702";False
102309;"NAD_1983_HARN_StatePlane_Nevada_West_FIPS_2703";False
102310;"NAD_1983_HARN_StatePlane_New_Hampshire_FIPS_2800";False
102311;"NAD_1983_HARN_StatePlane_New_Jersey_FIPS_2900";False
102312;"NAD_1983_HARN_StatePlane_New_Mexico_East_FIPS_3001";False
102313;"NAD_1983_HARN_StatePlane_New_Mexico_Central_FIPS_3002";False
102314;"NAD_1983_HARN_StatePlane_New_Mexico_West_FIPS_3003";False
102315;"NAD_1983_HARN_StatePlane_New_York_East_FIPS_3101";False
102316;"NAD_1983_HARN_StatePlane_New_York_Central_FIPS_3102";False
102317;"NAD_1983_HARN_StatePlane_New_York_West_FIPS_3103";False
102318;"NAD_1983_HARN_StatePlane_New_York_Long_Island_FIPS_3104";False
102320;"NAD_1983_HARN_StatePlane_North_Dakota_North_FIPS_3301";False
102321;"NAD_1983_HARN_StatePlane_North_Dakota_South_FIPS_3302";False
102322;"NAD_1983_HARN_StatePlane_Ohio_North_FIPS_3401";False
102323;"NAD_1983_HARN_StatePlane_Ohio_South_FIPS_3402";False
102324;"NAD_1983_HARN_StatePlane_Oklahoma_North_FIPS_3501";False
102325;"NAD_1983_HARN_StatePlane_Oklahoma_South_FIPS_3502";False
102326;"NAD_1983_HARN_StatePlane_Oregon_North_FIPS_3601";False
102327;"NAD_1983_HARN_StatePlane_Oregon_South_FIPS_3602";False
102330;"NAD_1983_HARN_StatePlane_Rhode_Island_FIPS_3800";False
102334;"NAD_1983_HARN_StatePlane_South_Dakota_North_FIPS_4001";False
102335;"NAD_1983_HARN_StatePlane_South_Dakota_South_FIPS_4002";False
102336;"NAD_1983_HARN_StatePlane_Tennessee_FIPS_4100";False
102337;"NAD_1983_HARN_StatePlane_Texas_North_FIPS_4201";False
102338;"NAD_1983_HARN_StatePlane_Texas_North_Central_FIPS_4202";False
102339;"NAD_1983_HARN_StatePlane_Texas_Central_FIPS_4203";False
102340;"NAD_1983_HARN_StatePlane_Texas_South_Central_FIPS_4204";False
102341;"NAD_1983_HARN_StatePlane_Texas_South_FIPS_4205";False
102342;"NAD_1983_HARN_StatePlane_Utah_North_FIPS_4301";False
102343;"NAD_1983_HARN_StatePlane_Utah_Central_FIPS_4302";False
102344;"NAD_1983_HARN_StatePlane_Utah_South_FIPS_4303";False
102345;"NAD_1983_HARN_StatePlane_Vermont_FIPS_4400";False
102346;"NAD_1983_HARN_StatePlane_Virginia_North_FIPS_4501";False
102347;"NAD_1983_HARN_StatePlane_Virginia_South_FIPS_4502";False
102348;"NAD_1983_HARN_StatePlane_Washington_North_FIPS_4601";False
102349;"NAD_1983_HARN_StatePlane_Washington_South_FIPS_4602";False
102350;"NAD_1983_HARN_StatePlane_West_Virginia_North_FIPS_4701";False
102351;"NAD_1983_HARN_StatePlane_West_Virginia_South_FIPS_4702";False
102352;"NAD_1983_HARN_StatePlane_Wisconsin_North_FIPS_4801";False
102353;"NAD_1983_HARN_StatePlane_Wisconsin_Central_FIPS_4802";False
102354;"NAD_1983_HARN_StatePlane_Wisconsin_South_FIPS_4803";False
102355;"NAD_1983_HARN_StatePlane_Wyoming_East_FIPS_4901";False
102356;"NAD_1983_HARN_StatePlane_Wyoming_East_Central_FIPS_4902";False
102357;"NAD_1983_HARN_StatePlane_Wyoming_West_Central_FIPS_4903";False
102358;"NAD_1983_HARN_StatePlane_Wyoming_West_FIPS_4904";False
102361;"NAD_1983_HARN_StatePlane_Puerto_Rico_Virgin_Islands_FIPS_5200";False
102491;"Nord_Algerie_Ancienne_Degree";False
102492;"Sud_Algerie_Ancienne_Degree";False
102581;"NTF_France_I_degrees";False
102582;"NTF_France_II_degrees";False
102583;"NTF_France_III_degrees";False
102584;"NTF_France_IV_degrees";False
102591;"Nord_Algerie_Degree";False
102592;"Sud_Algerie_Degree";False
102629;"NAD_1983_StatePlane_Alabama_East_FIPS_0101_Feet";False
102630;"NAD_1983_StatePlane_Alabama_West_FIPS_0102_Feet";False
102631;"NAD_1983_StatePlane_Alaska_1_FIPS_5001_Feet";False
102632;"NAD_1983_StatePlane_Alaska_2_FIPS_5002_Feet";False
102633;"NAD_1983_StatePlane_Alaska_3_FIPS_5003_Feet";False
102634;"NAD_1983_StatePlane_Alaska_4_FIPS_5004_Feet";False
102635;"NAD_1983_StatePlane_Alaska_5_FIPS_5005_Feet";False
102636;"NAD_1983_StatePlane_Alaska_6_FIPS_5006_Feet";False
102637;"NAD_1983_StatePlane_Alaska_7_FIPS_5007_Feet";False
102638;"NAD_1983_StatePlane_Alaska_8_FIPS_5008_Feet";False
102639;"NAD_1983_StatePlane_Alaska_9_FIPS_5009_Feet";False
102640;"NAD_1983_StatePlane_Alaska_10_FIPS_5010_Feet";False
102641;"NAD_1983_StatePlane_California_I_FIPS_0401_Feet";False
102642;"NAD_1983_StatePlane_California_II_FIPS_0402_Feet";False
102643;"NAD_1983_StatePlane_California_III_FIPS_0403_Feet";False
102644;"NAD_1983_StatePlane_California_IV_FIPS_0404_Feet";False
102645;"NAD_1983_StatePlane_California_V_FIPS_0405_Feet";False
102646;"NAD_1983_StatePlane_California_VI_FIPS_0406_Feet";False
102648;"NAD_1983_StatePlane_Arizona_East_FIPS_0201_Feet";False
102649;"NAD_1983_StatePlane_Arizona_Central_FIPS_0202_Feet";False
102650;"NAD_1983_StatePlane_Arizona_West_FIPS_0203_Feet";False
102651;"NAD_1983_StatePlane_Arkansas_North_FIPS_0301_Feet";False
102652;"NAD_1983_StatePlane_Arkansas_South_FIPS_0302_Feet";False
102653;"NAD_1983_StatePlane_Colorado_North_FIPS_0501_Feet";False
102654;"NAD_1983_StatePlane_Colorado_Central_FIPS_0502_Feet";False
102655;"NAD_1983_StatePlane_Colorado_South_FIPS_0503_Feet";False
102656;"NAD_1983_StatePlane_Connecticut_FIPS_0600_Feet";False
102657;"NAD_1983_StatePlane_Delaware_FIPS_0700_Feet";False
102658;"NAD_1983_StatePlane_Florida_East_FIPS_0901_Feet";False
102659;"NAD_1983_StatePlane_Florida_West_FIPS_0902_Feet";False
102660;"NAD_1983_StatePlane_Florida_North_FIPS_0903_Feet";False
102661;"NAD_1983_StatePlane_Hawaii_1_FIPS_5101_Feet";False
102662;"NAD_1983_StatePlane_Hawaii_2_FIPS_5102_Feet";False
102663;"NAD_1983_StatePlane_Hawaii_3_FIPS_5103_Feet";False
102664;"NAD_1983_StatePlane_Hawaii_4_FIPS_5104_Feet";False
102665;"NAD_1983_StatePlane_Hawaii_5_FIPS_5105_Feet";False
102666;"NAD_1983_StatePlane_Georgia_East_FIPS_1001_Feet";False
102667;"NAD_1983_StatePlane_Georgia_West_FIPS_1002_Feet";False
102668;"NAD_1983_StatePlane_Idaho_East_FIPS_1101_Feet";False
102669;"NAD_1983_StatePlane_Idaho_Central_FIPS_1102_Feet";False
102670;"NAD_1983_StatePlane_Idaho_West_FIPS_1103_Feet";False
102671;"NAD_1983_StatePlane_Illinois_East_FIPS_1201_Feet";False
102672;"NAD_1983_StatePlane_Illinois_West_FIPS_1202_Feet";False
102673;"NAD_1983_StatePlane_Indiana_East_FIPS_1301_Feet";False
102674;"NAD_1983_StatePlane_Indiana_West_FIPS_1302_Feet";False
102675;"NAD_1983_StatePlane_Iowa_North_FIPS_1401_Feet";False
102676;"NAD_1983_StatePlane_Iowa_South_FIPS_1402_Feet";False
102677;"NAD_1983_StatePlane_Kansas_North_FIPS_1501_Feet";False
102678;"NAD_1983_StatePlane_Kansas_South_FIPS_1502_Feet";False
102679;"NAD_1983_StatePlane_Kentucky_North_FIPS_1601_Feet";False
102680;"NAD_1983_StatePlane_Kentucky_South_FIPS_1602_Feet";False
102681;"NAD_1983_StatePlane_Louisiana_North_FIPS_1701_Feet";False
102682;"NAD_1983_StatePlane_Louisiana_South_FIPS_1702_Feet";False
102683;"NAD_1983_StatePlane_Maine_East_FIPS_1801_Feet";False
102684;"NAD_1983_StatePlane_Maine_West_FIPS_1802_Feet";False
102685;"NAD_1983_StatePlane_Maryland_FIPS_1900_Feet";False
102686;"NAD_1983_StatePlane_Massachusetts_Mainland_FIPS_2001_Feet";False
102687;"NAD_1983_StatePlane_Massachusetts_Island_FIPS_2002_Feet";False
102688;"NAD_1983_StatePlane_Michigan_North_FIPS_2111_Feet";False
102689;"NAD_1983_StatePlane_Michigan_Central_FIPS_2112_Feet";False
102690;"NAD_1983_StatePlane_Michigan_South_FIPS_2113_Feet";False
102691;"NAD_1983_StatePlane_Minnesota_North_FIPS_2201_Feet";False
102692;"NAD_1983_StatePlane_Minnesota_Central_FIPS_2202_Feet";False
102693;"NAD_1983_StatePlane_Minnesota_South_FIPS_2203_Feet";False
102694;"NAD_1983_StatePlane_Mississippi_East_FIPS_2301_Feet";False
102695;"NAD_1983_StatePlane_Mississippi_West_FIPS_2302_Feet";False
102696;"NAD_1983_StatePlane_Missouri_East_FIPS_2401_Feet";False
102697;"NAD_1983_StatePlane_Missouri_Central_FIPS_2402_Feet";False
102698;"NAD_1983_StatePlane_Missouri_West_FIPS_2403_Feet";False
102700;"NAD_1983_StatePlane_Montana_FIPS_2500_Feet";False
102704;"NAD_1983_StatePlane_Nebraska_FIPS_2600_Feet";False
102707;"NAD_1983_StatePlane_Nevada_East_FIPS_2701_Feet";False
102708;"NAD_1983_StatePlane_Nevada_Central_FIPS_2702_Feet";False
102709;"NAD_1983_StatePlane_Nevada_West_FIPS_2703_Feet";False
102710;"NAD_1983_StatePlane_New_Hampshire_FIPS_2800_Feet";False
102711;"NAD_1983_StatePlane_New_Jersey_FIPS_2900_Feet";False
102712;"NAD_1983_StatePlane_New_Mexico_East_FIPS_3001_Feet";False
102713;"NAD_1983_StatePlane_New_Mexico_Central_FIPS_3002_Feet";False
102714;"NAD_1983_StatePlane_New_Mexico_West_FIPS_3003_Feet";False
102715;"NAD_1983_StatePlane_New_York_East_FIPS_3101_Feet";False
102716;"NAD_1983_StatePlane_New_York_Central_FIPS_3102_Feet";False
102717;"NAD_1983_StatePlane_New_York_West_FIPS_3103_Feet";False
102718;"NAD_1983_StatePlane_New_York_Long_Island_FIPS_3104_Feet";False
102719;"NAD_1983_StatePlane_North_Carolina_FIPS_3200_Feet";False
102720;"NAD_1983_StatePlane_North_Dakota_North_FIPS_3301_Feet";False
102721;"NAD_1983_StatePlane_North_Dakota_South_FIPS_3302_Feet";False
102722;"NAD_1983_StatePlane_Ohio_North_FIPS_3401_Feet";False
102723;"NAD_1983_StatePlane_Ohio_South_FIPS_3402_Feet";False
102724;"NAD_1983_StatePlane_Oklahoma_North_FIPS_3501_Feet";False
102725;"NAD_1983_StatePlane_Oklahoma_South_FIPS_3502_Feet";False
102726;"NAD_1983_StatePlane_Oregon_North_FIPS_3601_Feet";False
102727;"NAD_1983_StatePlane_Oregon_South_FIPS_3602_Feet";False
102728;"NAD_1983_StatePlane_Pennsylvania_North_FIPS_3701_Feet";False
102729;"NAD_1983_StatePlane_Pennsylvania_South_FIPS_3702_Feet";False
102730;"NAD_1983_StatePlane_Rhode_Island_FIPS_3800_Feet";False
102733;"NAD_1983_StatePlane_South_Carolina_FIPS_3900_Feet";False
102734;"NAD_1983_StatePlane_South_Dakota_North_FIPS_4001_Feet";False
102735;"NAD_1983_StatePlane_South_Dakota_South_FIPS_4002_Feet";False
102736;"NAD_1983_StatePlane_Tennessee_FIPS_4100_Feet";False
102737;"NAD_1983_StatePlane_Texas_North_FIPS_4201_Feet";False
102738;"NAD_1983_StatePlane_Texas_North_Central_FIPS_4202_Feet";False
102739;"NAD_1983_StatePlane_Texas_Central_FIPS_4203_Feet";False
102740;"NAD_1983_StatePlane_Texas_South_Central_FIPS_4204_Feet";False
102741;"NAD_1983_StatePlane_Texas_South_FIPS_4205_Feet";False
102742;"NAD_1983_StatePlane_Utah_North_FIPS_4301_Feet";False
102743;"NAD_1983_StatePlane_Utah_Central_FIPS_4302_Feet";False
102744;"NAD_1983_StatePlane_Utah_South_FIPS_4303_Feet";False
102745;"NAD_1983_StatePlane_Vermont_FIPS_4400_Feet";False
102746;"NAD_1983_StatePlane_Virginia_North_FIPS_4501_Feet";False
102747;"NAD_1983_StatePlane_Virginia_South_FIPS_4502_Feet";False
102748;"NAD_1983_StatePlane_Washington_North_FIPS_4601_Feet";False
102749;"NAD_1983_StatePlane_Washington_South_FIPS_4602_Feet";False
102750;"NAD_1983_StatePlane_West_Virginia_North_FIPS_4701_Feet";False
102751;"NAD_1983_StatePlane_West_Virginia_South_FIPS_4702_Feet";False
102752;"NAD_1983_StatePlane_Wisconsin_North_FIPS_4801_Feet";False
102753;"NAD_1983_StatePlane_Wisconsin_Central_FIPS_4802_Feet";False
102754;"NAD_1983_StatePlane_Wisconsin_South_FIPS_4803_Feet";False
102755;"NAD_1983_StatePlane_Wyoming_East_FIPS_4901_Feet";False
102756;"NAD_1983_StatePlane_Wyoming_East_Central_FIPS_4902_Feet";False
102757;"NAD_1983_StatePlane_Wyoming_West_Central_FIPS_4903_Feet";False
102758;"NAD_1983_StatePlane_Wyoming_West_FIPS_4904_Feet";False
102761;"NAD_1983_StatePlane_Puerto_Rico_Virgin_Islands_FIPS_5200_Feet";False
102766;"NAD_1983_StatePlane_Guam_FIPS_5400_Feet";False
103300;"Belge_Lambert_1972";False
104000;"GCS_Assumed_Geographic_1";True
104101;"GCS_Estonia_1937";True
104102;"GCS_Hermannskogel";True
104103;"GCS_Sierra_Leone_1960";True
104104;"GCS_Hong_Kong_1980";True
104105;"GCS_Datum_Lisboa_Bessel";True
104106;"GCS_Datum_Lisboa_Hayford";True
104107;"GCS_RGF_1993";True
104108;"GCS_NZGD_2000";True
104261;"GCS_Merchich_Degree";True
104304;"GCS_Voirol_1875_Degree";True
